,MovieID,Title,Genres,Number_of_Ratings,Average_Rating
410,424,Blue Chips (1994),Drama,75,2.6
411,425,Blue Sky (1994),Drama|Romance,105,3.6095238095238096
412,426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,269,3.0817843866171004
413,427,Boxing Helena (1993),Mystery|Romance|Thriller,166,2.3674698795180724
414,428,"Bronx Tale, A (1993)",Drama,263,3.931558935361217
415,429,Cabin Boy (1994),Comedy,187,2.379679144385027
416,430,Calendar Girl (1993),Drama,24,2.4166666666666665
417,431,Carlito's Way (1993),Crime|Drama,369,3.6910569105691056
418,432,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,392,2.579081632653061
419,433,Clean Slate (1994),Comedy,48,2.7916666666666665
420,434,Cliffhanger (1993),Action|Adventure|Crime,686,3.0845481049562684
421,435,Coneheads (1993),Comedy|Sci-Fi,533,2.6060037523452158
422,436,Color of Night (1994),Drama|Thriller,141,2.652482269503546
423,437,Cops and Robbersons (1994),Comedy,64,2.046875
424,438,"Cowboy Way, The (1994)",Action|Comedy,152,2.625
425,439,Dangerous Game (1993),Drama,2,4.5
426,440,Dave (1993),Comedy|Romance,948,3.811181434599156
427,441,Dazed and Confused (1993),Comedy,643,3.6936236391912907
428,442,Demolition Man (1993),Action|Sci-Fi,640,2.9921875
429,443,"Endless Summer 2, The (1994)",Documentary,31,3.3870967741935485
430,444,Even Cowgirls Get the Blues (1993),Comedy|Romance,81,2.2962962962962963
431,445,Fatal Instinct (1993),Comedy,100,2.61
432,446,Farewell My Concubine (1993),Drama|Romance,254,4.082677165354331
433,447,"Favor, The (1994)",Comedy|Romance,31,2.4838709677419355
434,448,Fearless (1993),Drama,228,3.6008771929824563
435,449,Fear of a Black Hat (1993),Comedy,71,3.6619718309859155
436,450,With Honors (1994),Comedy|Drama,228,3.280701754385965
437,451,Flesh and Bone (1993),Drama|Mystery|Romance,106,3.150943396226415
438,452,Widows' Peak (1994),Drama,38,3.289473684210526
439,453,For Love or Money (1993),Comedy,67,3.2238805970149254
440,454,"Firm, The (1993)",Drama|Thriller,824,3.5473300970873787
441,455,Free Willy (1993),Adventure|Children's|Drama,285,2.5894736842105264
442,456,Fresh (1994),Drama,93,4.0
443,457,"Fugitive, The (1993)",Action|Thriller,1995,4.103258145363409
444,458,Geronimo: An American Legend (1993),Drama|Western,87,3.2758620689655173
445,459,"Getaway, The (1994)",Action,143,2.832167832167832
446,460,Getting Even with Dad (1994),Comedy,38,2.263157894736842
447,461,Go Fish (1994),Drama|Romance,86,3.2790697674418605
448,462,"Good Man in Africa, A (1994)",Action|Adventure,28,2.642857142857143
449,463,Guilty as Sin (1993),Crime|Drama|Thriller,47,2.74468085106383
450,464,Hard Target (1993),Action|Adventure|Crime|Thriller,216,2.7824074074074074
451,465,Heaven & Earth (1993),Action|Drama|War,105,3.3142857142857145
452,466,Hot Shots! Part Deux (1993),Action|Comedy|War,573,2.7958115183246073
453,467,Live Nude Girls (1995),Comedy,54,3.2037037037037037
454,468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,350,3.2714285714285714
455,469,"House of the Spirits, The (1993)",Drama|Romance,69,2.9565217391304346
456,470,House Party 3 (1994),Comedy,38,1.736842105263158
457,471,"Hudsucker Proxy, The (1994)",Comedy|Romance,599,3.631051752921536
458,472,I'll Do Anything (1994),Comedy|Drama,44,2.7045454545454546
459,473,In the Army Now (1994),Comedy|War,151,2.225165562913907
460,474,In the Line of Fire (1993),Action|Thriller,972,3.825102880658436
461,475,In the Name of the Father (1993),Drama,312,3.9006410256410255
462,476,"Inkwell, The (1994)",Comedy|Drama,35,2.6857142857142855
463,477,What's Love Got to Do with It? (1993),Drama,195,3.466666666666667
464,478,Jimmy Hollywood (1994),Comedy,24,2.4583333333333335
465,479,Judgment Night (1993),Action,133,2.7969924812030076
466,480,Jurassic Park (1993),Action|Adventure|Sci-Fi,2672,3.7638473053892216
467,481,Kalifornia (1993),Drama|Thriller,294,3.380952380952381
468,482,Killing Zoe (1994),Thriller,176,3.528409090909091
469,483,King of the Hill (1993),Drama,74,3.7432432432432434
470,484,Lassie (1994),Adventure|Children's,29,2.6551724137931036
471,485,Last Action Hero (1993),Action|Comedy,500,2.508
472,486,Life with Mikey (1993),Comedy,64,2.8125
473,487,Lightning Jack (1994),Comedy|Western,62,2.6129032258064515
474,488,M. Butterfly (1993),Drama,39,3.3846153846153846
475,489,Made in America (1993),Comedy,97,2.4742268041237114
476,490,Malice (1993),Thriller,185,3.324324324324324
477,491,"Man Without a Face, The (1993)",Drama,212,3.3160377358490565
478,492,Manhattan Murder Mystery (1993),Comedy|Mystery,335,3.719402985074627
479,493,Menace II Society (1993),Action|Crime|Drama,298,3.6073825503355703
480,494,Executive Decision (1996),Action|Thriller,416,3.3461538461538463
481,495,In the Realm of the Senses (Ai no corrida) (1976),Drama,42,3.380952380952381
482,496,What Happened Was... (1994),Comedy|Drama|Romance,37,3.2162162162162162
483,497,Much Ado About Nothing (1993),Comedy|Romance,667,4.0
484,498,Mr. Jones (1993),Drama|Romance,47,2.74468085106383
485,499,Mr. Wonderful (1993),Comedy|Romance,49,2.7551020408163267
486,500,Mrs. Doubtfire (1993),Comedy,838,3.420047732696897
487,501,Naked (1993),Drama,94,3.606382978723404
488,502,"Next Karate Kid, The (1994)",Action|Children's,155,1.935483870967742
489,503,"New Age, The (1994)",Drama,13,3.6923076923076925
490,504,No Escape (1994),Action|Sci-Fi,178,2.955056179775281
491,505,North (1994),Comedy,69,2.4927536231884058
492,506,Orlando (1993),Drama,114,3.491228070175439
493,507,"Perfect World, A (1993)",Action|Drama,308,3.522727272727273
494,508,Philadelphia (1993),Drama,561,3.894830659536542
495,509,"Piano, The (1993)",Drama|Romance,608,3.674342105263158
496,510,Poetic Justice (1993),Drama,42,2.4047619047619047
497,511,"Program, The (1993)",Action|Drama,152,3.1052631578947367
498,512,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi,179,2.8715083798882683
499,513,Radioland Murders (1994),Comedy|Mystery|Romance,67,3.1194029850746268
500,514,"Ref, The (1994)",Comedy,346,3.531791907514451
501,515,"Remains of the Day, The (1993)",Drama,450,3.917777777777778
502,516,Renaissance Man (1994),Comedy|Drama|War,248,2.870967741935484
503,517,Rising Sun (1993),Action|Drama|Mystery,382,3.175392670157068
504,518,"Road to Wellville, The (1994)",Comedy,149,2.4563758389261743
505,519,Robocop 3 (1993),Sci-Fi|Thriller,202,1.9405940594059405
506,520,Robin Hood: Men in Tights (1993),Comedy,374,2.93048128342246
507,521,Romeo Is Bleeding (1993),Crime|Thriller,117,3.3675213675213675
508,522,Romper Stomper (1992),Action|Drama,83,3.566265060240964
509,523,Ruby in Paradise (1993),Drama,117,3.658119658119658
510,524,Rudy (1993),Drama,476,3.615546218487395
511,525,"Saint of Fort Washington, The (1993)",Drama,21,3.1904761904761907
512,526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,8,2.5
513,527,Schindler's List (1993),Drama|War,2304,4.510416666666667
514,528,"Scout, The (1994)",Drama,68,2.514705882352941
515,529,Searching for Bobby Fischer (1993),Drama,720,3.977777777777778
516,530,Second Best (1994),Drama,2,3.5
517,531,"Secret Garden, The (1993)",Children's|Drama,338,3.769230769230769
518,532,Serial Mom (1994),Comedy|Crime|Horror,389,3.0488431876606685
519,533,"Shadow, The (1994)",Action,203,2.7339901477832513
520,534,Shadowlands (1993),Drama|Romance,286,3.835664335664336
521,535,Short Cuts (1993),Drama,301,3.8172757475083055
522,536,"Simple Twist of Fate, A (1994)",Drama,55,3.1636363636363636
523,537,Sirens (1994),Comedy|Drama,207,3.077294685990338
524,538,Six Degrees of Separation (1993),Drama,315,3.8222222222222224
525,539,Sleepless in Seattle (1993),Comedy|Romance,986,3.760649087221095
526,540,Sliver (1993),Thriller,169,2.2189349112426036
527,541,Blade Runner (1982),Film-Noir|Sci-Fi,1800,4.273333333333333
528,542,Son in Law (1993),Comedy,206,2.674757281553398
529,543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,682,3.3841642228739004
530,544,Striking Distance (1993),Action,129,2.643410852713178
531,545,Harlem (1993),Drama,1,2.0
532,546,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,350,1.8742857142857143
533,547,Surviving the Game (1994),Action|Adventure|Thriller,124,2.879032258064516
534,548,Terminal Velocity (1994),Action,137,2.5474452554744524
535,549,Thirty-Two Short Films About Glenn Gould (1993),Documentary,157,3.821656050955414
536,550,Threesome (1994),Comedy|Romance,178,3.0168539325842696
537,551,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,996,3.717871485943775
538,552,"Three Musketeers, The (1993)",Action|Adventure|Comedy,529,3.2400756143667295
539,553,Tombstone (1993),Western,553,3.8734177215189876
540,554,Trial by Jury (1994),Thriller,26,2.6153846153846154
541,555,True Romance (1993),Action|Crime|Romance,658,3.9285714285714284
542,556,"War Room, The (1993)",Documentary,132,4.2272727272727275
543,557,Mamma Roma (1962),Drama,2,4.5
544,558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy,135,2.7037037037037037
545,559,"Paris, France (1993)",Comedy,5,3.0
546,560,"Beans of Egypt, Maine, The (1994)",Drama,8,3.625
547,561,Killer (Bulletproof Heart) (1994),Thriller,13,3.6153846153846154
548,562,Welcome to the Dollhouse (1995),Comedy|Drama,478,3.799163179916318
549,563,Germinal (1993),Drama,17,3.235294117647059
550,564,Chasers (1994),Comedy,45,2.2666666666666666
551,565,Cronos (1992),Horror,61,3.1311475409836067
552,566,Naked in New York (1994),Comedy|Romance,13,2.923076923076923
553,567,Kika (1993),Drama,14,3.5714285714285716
554,568,Bhaji on the Beach (1993),Comedy|Drama,35,3.857142857142857
555,569,Little Big League (1994),Children's|Comedy,100,2.93
556,570,"Slingshot, The (Kådisbellan ) (1993)",Comedy|Drama,23,3.217391304347826
557,571,"Wedding Gift, The (1994)",Drama,34,3.588235294117647
558,572,Foreign Student (1994),Drama,2,3.0
559,573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama,21,3.5238095238095237
560,574,Spanking the Monkey (1994),Comedy|Drama,175,3.4457142857142857
561,575,"Little Rascals, The (1994)",Children's|Comedy,107,2.822429906542056
562,576,Fausto (1993),Comedy,1,3.0
563,577,Andre (1994),Adventure|Children's,55,2.963636363636364
564,578,"Hour of the Pig, The (1993)",Drama|Mystery,2,4.5
565,579,"Scorta, La (1993)",Thriller,1,2.0
566,580,Princess Caraboo (1994),Drama,62,3.2419354838709675
567,581,"Celluloid Closet, The (1995)",Documentary,141,4.049645390070922
568,582,Metisse (Café au Lait) (1993),Comedy,2,3.0
569,583,Dear Diary (Caro Diario) (1994),Comedy|Drama,28,3.6785714285714284
570,584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama,1,4.0
571,585,"Brady Bunch Movie, The (1995)",Comedy,418,2.9066985645933014
572,586,Home Alone (1990),Children's|Comedy,675,3.1348148148148147
573,587,Ghost (1990),Comedy|Romance|Thriller,1124,3.49644128113879
574,588,Aladdin (1992),Animation|Children's|Comedy|Musical,1351,3.788304959289415
575,589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,2649,4.058512646281616
576,590,Dances with Wolves (1990),Adventure|Drama|Western,1451,3.9152308752584424
577,591,Tough and Deadly (1995),Action|Drama|Thriller,2,2.0
578,592,Batman (1989),Action|Adventure|Crime|Drama,1431,3.6009783368273935
579,593,"Silence of the Lambs, The (1991)",Drama|Thriller,2578,4.3518231186966645
580,594,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,763,3.8453473132372213
581,595,Beauty and the Beast (1991),Animation|Children's|Musical,1060,3.8858490566037736
582,596,Pinocchio (1940),Animation|Children's,498,3.751004016064257
583,597,Pretty Woman (1990),Comedy|Romance,1046,3.641491395793499
584,598,Window to Paris (1994),Comedy,8,4.25
585,599,"Wild Bunch, The (1969)",Western,264,4.087121212121212
586,600,Love and a .45 (1994),Thriller,30,3.0
587,601,"Wooden Man's Bride, The (Wu Kui) (1994)",Drama,1,3.0
588,602,"Great Day in Harlem, A (1994)",Documentary,41,4.121951219512195
589,603,"Bye Bye, Love (1995)",Comedy,58,3.0
590,605,One Fine Day (1996),Drama|Romance,226,3.314159292035398
591,606,Candyman: Farewell to the Flesh (1995),Horror,93,2.225806451612903
592,607,Century (1993),Drama,2,2.0
593,608,Fargo (1996),Crime|Drama|Thriller,2513,4.254675686430561
594,609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,67,2.7761194029850746
595,610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,618,3.546925566343042
596,611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,216,2.4722222222222223
597,612,"Pallbearer, The (1996)",Comedy,79,2.4050632911392404
598,613,Jane Eyre (1996),Drama|Romance,82,3.6341463414634148
599,614,Loaded (1994),Drama|Thriller,9,2.6666666666666665
600,615,Bread and Chocolate (Pane e cioccolata) (1973),Drama,67,4.044776119402985
601,616,"Aristocats, The (1970)",Animation|Children's,278,3.352517985611511
602,617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama,17,3.6470588235294117
603,618,Two Much (1996),Comedy|Romance,9,2.111111111111111
604,619,Ed (1996),Comedy,32,2.59375
605,621,My Favorite Season (1993),Drama,42,3.7142857142857144
606,623,"Modern Affair, A (1995)",Romance,3,3.0
607,624,Condition Red (1995),Action|Drama|Thriller,1,4.0
608,626,"Thin Line Between Love and Hate, A (1996)",Comedy,19,2.263157894736842
609,627,"Last Supper, The (1995)",Drama|Thriller,121,3.603305785123967
610,628,Primal Fear (1996),Drama|Thriller,485,3.8969072164948453
611,630,Carried Away (1996),Drama|Romance,7,2.857142857142857
612,631,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical,75,2.08
613,632,Land and Freedom (Tierra y libertad) (1995),War,13,4.0
614,633,Denise Calls Up (1995),Comedy,20,3.6
615,634,Theodore Rex (1995),Comedy,3,1.6666666666666667
616,635,"Family Thing, A (1996)",Comedy|Drama,77,3.6233766233766236
617,637,Sgt. Bilko (1996),Comedy,140,2.5428571428571427
618,638,Jack and Sarah (1995),Romance,19,3.210526315789474
619,639,Girl 6 (1996),Comedy,78,2.6153846153846154
620,640,Diabolique (1996),Drama|Thriller,71,2.676056338028169
621,641,"Little Indian, Big City (Un indien dans la ville) (1994)",Comedy,1,1.0
622,642,Roula (1995),Drama,1,2.0
623,643,Peanuts - Die Bank zahlt alles (1996),Comedy,3,2.0
624,644,Happy Weekend (1996),Comedy,1,2.0
625,645,Nelly & Monsieur Arnaud (1995),Drama,20,3.6
626,647,Courage Under Fire (1996),Drama|War,441,3.5532879818594103
627,648,Mission: Impossible (1996),Action|Adventure|Mystery,1527,3.432874918140144
628,649,Cold Fever (Á köldum klaka) (1994),Comedy|Drama,16,4.1875
629,650,Moll Flanders (1996),Drama,89,3.4719101123595504
630,651,"Superweib, Das (1996)",Comedy,1,2.0
631,652,"301, 302 (1995)",Mystery,9,2.888888888888889
632,653,Dragonheart (1996),Action|Adventure|Fantasy,612,3.2254901960784315
633,655,Mutters Courage (1995),Comedy,1,1.0
634,656,Eddie (1996),Comedy,39,2.5641025641025643
635,657,Yankee Zulu (1994),Comedy|Drama,2,3.0
636,658,Billy's Holiday (1995),Drama,1,3.0
637,659,Purple Noon (1960),Crime|Thriller,25,3.72
638,660,August (1996),Drama,2,1.5
639,661,James and the Giant Peach (1996),Animation|Children's|Musical,525,3.4647619047619047
640,662,Fear (1996),Thriller,128,2.984375
641,663,Kids in the Hall: Brain Candy (1996),Comedy,264,3.4166666666666665
642,664,Faithful (1996),Comedy,8,3.0
643,665,Underground (1995),War,35,3.657142857142857
644,666,All Things Fair (1996),Drama,3,3.3333333333333335
645,667,Bloodsport 2 (1995),Action,47,2.0425531914893615
646,668,Pather Panchali (1955),Drama,47,4.404255319148936
647,669,Aparajito (1956),Drama,23,4.173913043478261
648,670,"World of Apu, The (Apur Sansar) (1959)",Drama,56,4.410714285714286
649,671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,456,3.6798245614035086
650,672,Tarantella (1995),Drama,2,2.0
651,673,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,563,2.619893428063943
652,674,Barbarella (1968),Adventure|Sci-Fi,386,3.0155440414507773
653,678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,306,4.245098039215686
654,679,"Run of the Country, The (1995)",Drama,2,3.5
655,680,Alphaville (1965),Sci-Fi,64,3.359375
656,681,Clean Slate (Coup de Torchon) (1981),Crime,15,3.933333333333333
657,682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,4,3.5
658,684,Windows (1980),Drama,1,1.0
659,685,It's My Party (1995),Drama,30,3.3
660,687,Country Life (1994),Drama|Romance,3,3.0
661,688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,213,2.276995305164319
662,690,"Promise, The (Versprechen, Das) (1994)",Romance,2,2.0
663,691,Mrs. Winterbourne (1996),Comedy|Romance,121,3.0991735537190084
664,692,Solo (1996),Action|Sci-Fi|Thriller,106,2.1132075471698113
665,694,"Substitute, The (1996)",Action,141,2.645390070921986
666,695,True Crime (1995),Mystery|Thriller,135,3.1777777777777776
667,696,Butterfly Kiss (1995),Thriller,4,3.25
668,697,Feeling Minnesota (1996),Drama|Romance,85,2.552941176470588
669,698,Delta of Venus (1994),Drama,5,2.2
670,700,Angus (1995),Comedy,145,3.3241379310344827
671,701,Daens (1992),Drama,1,4.0
672,702,Faces (1968),Drama,27,3.6666666666666665
673,703,Boys (1996),Drama,10,1.6
674,704,"Quest, The (1996)",Action|Adventure,42,2.3095238095238093
675,705,Cosi (1996),Comedy,36,3.8333333333333335
676,706,Sunset Park (1996),Drama,2,2.5
677,707,Mulholland Falls (1996),Crime|Film-Noir|Thriller,275,3.0872727272727274
678,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,679,3.434462444771723
679,709,Oliver & Company (1988),Animation|Children's,144,3.0416666666666665
680,710,Celtic Pride (1996),Comedy,51,2.3333333333333335
681,711,Flipper (1996),Adventure|Children's,62,2.5
682,712,Captives (1994),Drama,2,3.5
683,714,Dead Man (1995),Western,153,3.888888888888889
684,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama,52,3.6153846153846154
685,716,Switchblade Sisters (1975),Crime,28,2.6785714285714284
686,717,Mouth to Mouth (Boca a boca) (1995),Comedy,1,4.0
687,718,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi,33,3.484848484848485
688,719,Multiplicity (1996),Comedy,239,2.8619246861924688
689,720,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,438,4.426940639269406
690,722,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary,27,3.814814814814815
691,724,"Craft, The (1996)",Drama|Horror,416,3.0865384615384617
692,725,"Great White Hype, The (1996)",Comedy,91,2.791208791208791
693,726,Last Dance (1996),Drama,9,3.0
694,728,Cold Comfort Farm (1995),Comedy,217,3.7649769585253456
695,729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,3,3.6666666666666665
